Customer ID,Count,Quarter,Satisfaction Score,Customer Status,Churn Label,Churn Value,Churn Score,CLTV,Churn Category,Churn Reason
3005-TYFRD,1,Q3,5,Stayed,No,0,46,4768,,
8670-MEFCP,1,Q3,3,Stayed,No,0,77,3570,,
3079-BCHLN,1,Q3,5,Stayed,No,0,70,5394,,
7777-UNYHB,1,Q3,3,Stayed,No,0,21,2360,,
2969-VAPYH,1,Q3,3,Stayed,No,0,48,4363,,
7181-OQCUT,1,Q3,3,Stayed,No,0,77,4520,,
8474-UMLNT,1,Q3,3,Stayed,No,0,30,4115,,
9142-XMYJH,1,Q3,5,Stayed,No,0,49,5227,,
2649-HWLYB,1,Q3,4,Stayed,No,0,46,6177,,
5214-CHIWJ,1,Q3,5,Stayed,No,0,71,3159,,
2465-BLLEU,1,Q3,5,Joined,No,0,33,4441,,
1685-VAYJF,1,Q3,5,Stayed,No,0,39,5253,,
8874-EJNSR,1,Q3,5,Stayed,No,0,65,5453,,
5049-MUBWG,1,Q3,3,Stayed,No,0,79,4705,,
0769-MURVM,1,Q3,3,Stayed,No,0,52,6187,,
9253-VIFJQ,1,Q3,3,Stayed,No,0,52,5224,,
7030-FZTFM,1,Q3,4,Stayed,No,0,27,6444,,
9741-YLNTD,1,Q3,3,Stayed,No,0,47,2684,,
5120-ZBLAI,1,Q3,5,Stayed,No,0,75,6144,,
1194-BHJYC,1,Q3,3,Stayed,No,0,59,6427,,
0906-QVPMS,1,Q3,4,Stayed,No,0,26,5398,,
1905-OEILC,1,Q3,5,Joined,No,0,33,3107,,
7858-GTZSP,1,Q3,5,Stayed,No,0,71,2061,,
6248-BSHKG,1,Q3,3,Stayed,No,0,77,5897,,
4685-TFLLS,1,Q3,5,Stayed,No,0,74,4808,,
3470-BTGQO,1,Q3,4,Stayed,No,0,39,5731,,
1209-VFFOC,1,Q3,3,Stayed,No,0,59,4556,,
4553-DVPZG,1,Q3,5,Stayed,No,0,77,5049,,
6917-IAYHD,1,Q3,5,Joined,No,0,27,4369,,
8620-RJPZN,1,Q3,5,Joined,No,0,68,3061,,
7572-KPVKK,1,Q3,4,Stayed,No,0,33,5900,,
2642-MAWLJ,1,Q3,5,Stayed,No,0,57,5272,,
7103-ZGVNT,1,Q3,4,Stayed,No,0,78,4268,,
2027-WKXMW,1,Q3,5,Stayed,No,0,20,4582,,
7137-NAXML,1,Q3,4,Stayed,No,0,63,4402,,
2428-ZMCTB,1,Q3,3,Stayed,No,0,62,3926,,
2961-VNFKL,1,Q3,5,Stayed,No,0,23,5072,,
6963-KQYQB,1,Q3,5,Stayed,No,0,32,4722,,
5934-RMPOV,1,Q3,3,Stayed,No,0,79,4240,,
1207-BLKSA,1,Q3,3,Stayed,No,0,34,4922,,
8316-BBQAY,1,Q3,3,Stayed,No,0,74,6251,,
1166-PQLGG,1,Q3,3,Stayed,No,0,68,4424,,
3146-JTQHR,1,Q3,5,Stayed,No,0,57,3778,,
4291-YZODP,1,Q3,5,Stayed,No,0,62,3810,,
6427-FEFIG,1,Q3,4,Stayed,No,0,30,2939,,
0017-IUDMW,1,Q3,3,Stayed,No,0,52,6252,,
8706-HRADD,1,Q3,4,Stayed,No,0,63,5808,,
9955-QOPOY,1,Q3,4,Stayed,No,0,63,5683,,
4385-ZKVNW,1,Q3,4,Stayed,No,0,21,4412,,
9031-ZVQPT,1,Q3,4,Stayed,No,0,57,4773,,
2990-IAJSV,1,Q3,3,Stayed,No,0,68,4200,,
9027-YFHQJ,1,Q3,5,Stayed,No,0,54,4868,,
5176-LDKUH,1,Q3,4,Stayed,No,0,75,3345,,
4644-OBGFZ,1,Q3,4,Stayed,No,0,64,5067,,
7926-IJOOU,1,Q3,5,Joined,No,0,47,5626,,
6480-YAGIY,1,Q3,3,Stayed,No,0,74,3091,,
4029-HPFVY,1,Q3,4,Joined,No,0,67,4275,,
7602-DBTOU,1,Q3,4,Stayed,No,0,20,4890,,
5345-BMKWB,1,Q3,4,Stayed,No,0,24,4964,,
5457-COLHT,1,Q3,3,Stayed,No,0,41,4618,,
7998-WNZEM,1,Q3,4,Stayed,No,0,47,5447,,
4664-NJCMS,1,Q3,3,Stayed,No,0,68,5980,,
0307-BCOPK,1,Q3,5,Stayed,No,0,60,4336,,
2542-HYGIQ,1,Q3,5,Joined,No,0,48,2732,,
5016-LIPDW,1,Q3,5,Stayed,No,0,53,4194,,
6481-LXPWL,1,Q3,3,Stayed,No,0,38,5092,,
6124-ACRHJ,1,Q3,5,Joined,No,0,32,4099,,
9362-MWODR,1,Q3,3,Stayed,No,0,79,5056,,
9975-GPKZU,1,Q3,4,Stayed,No,0,56,2610,,
9625-RZFUK,1,Q3,5,Stayed,No,0,63,4235,,
5153-LXKDT,1,Q3,3,Stayed,No,0,37,4108,,
5161-UBZXI,1,Q3,4,Stayed,No,0,58,6315,,
1020-JPQOW,1,Q3,4,Stayed,No,0,63,6161,,
7919-ZODZZ,1,Q3,4,Stayed,No,0,78,5289,,
0565-JUPYD,1,Q3,4,Stayed,No,0,43,4908,,
6867-ACCZI,1,Q3,3,Stayed,No,0,47,3303,,
5939-XAIXZ,1,Q3,3,Stayed,No,0,27,3367,,
9054-FOWNV,1,Q3,4,Stayed,No,0,48,5585,,
8207-VVMYB,1,Q3,4,Stayed,No,0,76,6170,,
9732-EQMWY,1,Q3,4,Stayed,No,0,59,4725,,
5269-NRGDP,1,Q3,3,Stayed,No,0,58,2531,,
6195-MELTI,1,Q3,5,Stayed,No,0,58,4223,,
2121-JAFOM,1,Q3,3,Stayed,No,0,38,5076,,
1227-UDMZR,1,Q3,4,Stayed,No,0,33,4311,,
5198-HQAEN,1,Q3,4,Stayed,No,0,44,2775,,
2167-FQSTQ,1,Q3,3,Stayed,No,0,59,5527,,
2819-GWENI,1,Q3,4,Stayed,No,0,41,2987,,
3572-UUHRS,1,Q3,4,Stayed,No,0,78,2653,,
2692-PFYTJ,1,Q3,4,Joined,No,0,67,2569,,
5955-EPOAZ,1,Q3,3,Stayed,No,0,77,5554,,
6821-JPCDC,1,Q3,5,Stayed,No,0,66,5893,,
8815-LMFLX,1,Q3,3,Stayed,No,0,26,5250,,
9135-HSWOC,1,Q3,5,Stayed,No,0,79,5431,,
8582-KRHPJ,1,Q3,3,Stayed,No,0,45,5629,,
5811-IWXYM,1,Q3,5,Stayed,No,0,25,5954,,
1506-YJTYT,1,Q3,3,Stayed,No,0,76,5264,,
4123-DVHPH,1,Q3,3,Stayed,No,0,30,2715,,
2228-BZDEE,1,Q3,5,Stayed,No,0,57,5755,,
2789-CZANW,1,Q3,3,Stayed,No,0,45,5574,,
7596-LDUXP,1,Q3,4,Stayed,No,0,52,2452,,
2192-OZITF,1,Q3,3,Stayed,No,0,56,2280,,
5651-CPDND,1,Q3,4,Stayed,No,0,38,3903,,
1131-ALZWV,1,Q3,5,Stayed,No,0,62,4147,,
7729-XBTWX,1,Q3,4,Stayed,No,0,58,4485,,
9134-WYRVP,1,Q3,3,Stayed,No,0,74,5311,,
3284-SVCRO,1,Q3,3,Stayed,No,0,47,3146,,
9732-OUYRN,1,Q3,3,Stayed,No,0,39,4066,,
0559-CKHUS,1,Q3,3,Stayed,No,0,77,5758,,
2931-SVLTV,1,Q3,3,Stayed,No,0,39,2283,,
7504-UWHNB,1,Q3,4,Stayed,No,0,26,3080,,
2582-FFFZR,1,Q3,4,Stayed,No,0,62,2854,,
8908-NMQTX,1,Q3,3,Stayed,No,0,75,4369,,
1431-AIDJQ,1,Q3,4,Stayed,No,0,32,2281,,
6288-LBEAR,1,Q3,5,Stayed,No,0,75,3619,,
8413-YNHNV,1,Q3,3,Stayed,No,0,55,6487,,
5808-TOTXO,1,Q3,3,Joined,No,0,69,2774,,
4369-NYSCF,1,Q3,3,Stayed,No,0,56,6487,,
6333-YDVLT,1,Q3,4,Stayed,No,0,78,6351,,
5324-KTGCG,1,Q3,4,Stayed,No,0,67,4837,,
7394-LWLYN,1,Q3,3,Joined,No,0,75,4840,,
6873-UDNLD,1,Q3,3,Stayed,No,0,55,4714,,
2700-LUEVA,1,Q3,3,Joined,No,0,76,2791,,
0958-YHXGP,1,Q3,4,Stayed,No,0,80,4562,,
1101-SSWAG,1,Q3,5,Stayed,No,0,33,4858,,
5743-KHMNA,1,Q3,5,Stayed,No,0,27,6305,,
4194-FJARJ,1,Q3,3,Stayed,No,0,52,4798,,
5325-UWTWJ,1,Q3,4,Stayed,No,0,48,5722,,
3969-GYXEL,1,Q3,4,Stayed,No,0,41,4033,,
6992-TKNYO,1,Q3,4,Stayed,No,0,23,4487,,
4468-YDOVK,1,Q3,5,Stayed,No,0,68,3307,,
2200-DSAAL,1,Q3,3,Stayed,No,0,70,5914,,
4302-ZYFEL,1,Q3,4,Stayed,No,0,32,5366,,
9351-LZYGF,1,Q3,3,Stayed,No,0,38,3773,,
4366-CTOUZ,1,Q3,4,Stayed,No,0,53,5419,,
1518-OMDIK,1,Q3,4,Stayed,No,0,28,2422,,
6671-NGWON,1,Q3,5,Stayed,No,0,52,3098,,
0595-ITUDF,1,Q3,3,Stayed,No,0,37,5371,,
1955-IBMMB,1,Q3,4,Stayed,No,0,65,5216,,
0096-BXERS,1,Q3,3,Stayed,No,0,74,3442,,
3806-YAZOV,1,Q3,4,Joined,No,0,67,3010,,
7998-ZLXWN,1,Q3,4,Stayed,No,0,78,5184,,
6253-WRFHY,1,Q3,3,Stayed,No,0,73,4741,,
9133-AYJZG,1,Q3,5,Stayed,No,0,71,5781,,
8680-CGLTP,1,Q3,3,Stayed,No,0,80,5198,,
8430-TWCBX,1,Q3,3,Stayed,No,0,50,4074,,
5018-GWURO,1,Q3,4,Stayed,No,0,20,6483,,
6741-QRLUP,1,Q3,3,Stayed,No,0,74,5554,,
4737-HOBAX,1,Q3,4,Stayed,No,0,52,4073,,
8200-KLNYW,1,Q3,4,Stayed,No,0,36,5733,,
3372-CDXFJ,1,Q3,5,Stayed,No,0,59,5077,,
4781-ZXYGU,1,Q3,3,Joined,No,0,40,3960,,
7632-YUTXB,1,Q3,4,Stayed,No,0,60,2010,,
2718-YSKCS,1,Q3,5,Stayed,No,0,56,6444,,
9896-UYMIE,1,Q3,3,Stayed,No,0,52,5303,,
0853-NWIFK,1,Q3,3,Stayed,No,0,64,4868,,
8212-CRQXP,1,Q3,3,Stayed,No,0,80,2640,,
6980-CDGFC,1,Q3,5,Stayed,No,0,71,5972,,
7691-XVTZH,1,Q3,4,Stayed,No,0,64,5672,,
2520-SGTTA,1,Q3,4,Stayed,No,0,27,3763,,
1088-CNNKB,1,Q3,3,Stayed,No,0,56,5540,,
1930-BZLHI,1,Q3,5,Stayed,No,0,40,3721,,
5868-YTYKS,1,Q3,3,Joined,No,0,48,2448,,
3525-DVKFN,1,Q3,3,Stayed,No,0,44,3561,,
1482-OXZSY,1,Q3,3,Stayed,No,0,37,3778,,
0377-JBKKT,1,Q3,3,Stayed,No,0,41,5036,,
5778-BVOFB,1,Q3,5,Stayed,No,0,53,4011,,
3373-YZZYM,1,Q3,5,Joined,No,0,46,3007,,
0228-MAUWC,1,Q3,4,Stayed,No,0,39,3949,,
7663-YJHSN,1,Q3,3,Stayed,No,0,56,5096,,
4915-BFSXL,1,Q3,3,Stayed,No,0,60,4858,,
3086-RUCRN,1,Q3,3,Stayed,No,0,46,6183,,
5215-LNLDJ,1,Q3,3,Stayed,No,0,52,3872,,
0257-KXZGU,1,Q3,3,Stayed,No,0,74,5442,,
1307-ATKGB,1,Q3,5,Stayed,No,0,41,2007,,
3714-XPXBW,1,Q3,4,Stayed,No,0,64,3801,,
1850-AKQEP,1,Q3,3,Stayed,No,0,42,4577,,
2824-DXNKN,1,Q3,3,Stayed,No,0,30,5656,,
0848-ZGQIJ,1,Q3,5,Stayed,No,0,36,3050,,
3621-CHYVB,1,Q3,3,Stayed,No,0,68,5866,,
8042-RNLKO,1,Q3,3,Stayed,No,0,48,4163,,
5372-FBKBN,1,Q3,3,Stayed,No,0,39,2143,,
0420-TXVSG,1,Q3,3,Stayed,No,0,73,5933,,
6217-TOWGS,1,Q3,3,Stayed,No,0,64,4852,,
1045-LTCYT,1,Q3,3,Stayed,No,0,78,2158,,
1544-JJMYL,1,Q3,3,Stayed,No,0,60,2450,,
4636-JGAAI,1,Q3,3,Stayed,No,0,70,4014,,
6874-SGLHU,1,Q3,5,Stayed,No,0,23,4126,,
5951-AOFIH,1,Q3,5,Stayed,No,0,69,3843,,
3059-NGMXB,1,Q3,3,Stayed,No,0,24,2871,,
8652-YHIYU,1,Q3,4,Stayed,No,0,64,5040,,
5278-PNYOX,1,Q3,3,Stayed,No,0,52,5499,,
3486-HOOGQ,1,Q3,3,Stayed,No,0,41,4848,,
5061-PBXFW,1,Q3,3,Stayed,No,0,51,2649,,
8630-FJLIB,1,Q3,4,Stayed,No,0,68,2421,,
3891-NLXJB,1,Q3,3,Stayed,No,0,24,4050,,
4749-OJKQU,1,Q3,5,Stayed,No,0,31,5396,,
0577-WHMEV,1,Q3,3,Stayed,No,0,73,4839,,
5453-AXEPF,1,Q3,5,Stayed,No,0,76,3591,,
3639-XJHKQ,1,Q3,3,Stayed,No,0,33,2463,,
3716-LRGXK,1,Q3,3,Stayed,No,0,35,5301,,
2263-SFSQZ,1,Q3,4,Stayed,No,0,37,5461,,
9950-MTGYX,1,Q3,3,Stayed,No,0,73,2948,,
3397-AVTKU,1,Q3,5,Stayed,No,0,73,4614,,
4825-FUREZ,1,Q3,5,Stayed,No,0,61,5940,,
2672-OJQZP,1,Q3,5,Joined,No,0,30,4118,,
3134-DSHVC,1,Q3,4,Stayed,No,0,75,5989,,
7821-DPRQE,1,Q3,3,Stayed,No,0,53,5015,,
2001-EWBQU,1,Q3,5,Stayed,No,0,75,6186,,
6695-AMZUF,1,Q3,4,Stayed,No,0,54,5950,,
8410-BGQXN,1,Q3,5,Stayed,No,0,54,4402,,
1619-YWUBB,1,Q3,5,Stayed,No,0,72,6146,,
7611-YKYTC,1,Q3,3,Stayed,No,0,48,4040,,
0365-GXEZS,1,Q3,5,Stayed,No,0,79,2831,,
0082-OQIQY,1,Q3,5,Stayed,No,0,60,4561,,
3606-SBKRY,1,Q3,3,Stayed,No,0,35,4529,,
0667-NSRGI,1,Q3,4,Stayed,No,0,75,2478,,
6893-ODYYE,1,Q3,3,Stayed,No,0,25,6435,,
8242-JSVBO,1,Q3,4,Stayed,No,0,65,4300,,
9541-ZPSEA,1,Q3,3,Stayed,No,0,33,5954,,
1139-WUOAH,1,Q3,4,Stayed,No,0,42,5461,,
4693-VWVBO,1,Q3,4,Joined,No,0,46,3889,,
6937-GCDGQ,1,Q3,3,Stayed,No,0,35,2394,,
0988-JRWWP,1,Q3,4,Joined,No,0,68,3167,,
5075-JSDKI,1,Q3,4,Stayed,No,0,26,6196,,
8644-XYTSV,1,Q3,4,Stayed,No,0,68,4348,,
3873-WOSBC,1,Q3,3,Stayed,No,0,38,4879,,
7465-ZZRVX,1,Q3,5,Joined,No,0,32,2722,,
7975-JMZNT,1,Q3,3,Stayed,No,0,39,5453,,
7251-XFOIL,1,Q3,3,Stayed,No,0,23,5536,,
4116-IQRFR,1,Q3,3,Stayed,No,0,21,4463,,
8259-DZLIZ,1,Q3,4,Stayed,No,0,36,4954,,
7853-WNZSY,1,Q3,5,Joined,No,0,33,5809,,
3120-FAZKD,1,Q3,4,Stayed,No,0,41,4039,,
8606-OEGQZ,1,Q3,4,Stayed,No,0,78,3416,,
0225-ZORZP,1,Q3,5,Joined,No,0,43,5828,,
9489-JMTTN,1,Q3,3,Stayed,No,0,60,5096,,
0967-BMLBD,1,Q3,5,Stayed,No,0,72,5837,,
2830-LEWOA,1,Q3,5,Stayed,No,0,28,4079,,
5006-MXVRN,1,Q3,4,Stayed,No,0,45,3733,,
8327-WKMIE,1,Q3,5,Stayed,No,0,65,4422,,
6917-FIJHC,1,Q3,4,Stayed,No,0,20,5374,,
7797-EJMDP,1,Q3,3,Stayed,No,0,59,4157,,
3530-VWVGU,1,Q3,4,Stayed,No,0,43,5657,,
6368-NWMCE,1,Q3,3,Stayed,No,0,66,3371,,
3633-CDBUW,1,Q3,5,Stayed,No,0,24,3913,,
3956-MGXOG,1,Q3,5,Stayed,No,0,70,2951,,
9274-UARKJ,1,Q3,3,Stayed,No,0,36,4096,,
4077-HWUYD,1,Q3,4,Stayed,No,0,43,5341,,
0103-CSITQ,1,Q3,5,Stayed,No,0,65,6026,,
8671-KKKOS,1,Q3,4,Stayed,No,0,27,5565,,
7305-ZWMAJ,1,Q3,5,Stayed,No,0,78,2492,,
6578-KRMAW,1,Q3,3,Stayed,No,0,66,3224,,
4860-IJUDE,1,Q3,3,Stayed,No,0,78,2070,,
9688-YGXVR,1,Q3,4,Stayed,No,0,59,4112,,
1945-XISKS,1,Q3,4,Stayed,No,0,26,4994,,
5360-LJCNJ,1,Q3,5,Stayed,No,0,32,5707,,
2607-FBDFF,1,Q3,3,Joined,No,0,45,5289,,
1100-DDVRV,1,Q3,5,Stayed,No,0,24,5575,,
6728-WYQBC,1,Q3,3,Joined,No,0,62,2285,,
7216-KAOID,1,Q3,4,Stayed,No,0,72,2446,,
6145-NNPNO,1,Q3,4,Joined,No,0,64,3103,,
5339-TJFEK,1,Q3,4,Stayed,No,0,56,4271,,
2074-GUHPQ,1,Q3,4,Stayed,No,0,41,2347,,
4625-XMOYM,1,Q3,4,Stayed,No,0,36,5098,,
5827-MWCZK,1,Q3,5,Stayed,No,0,66,6484,,
1385-TQOZW,1,Q3,4,Stayed,No,0,41,2392,,
5914-XRFQB,1,Q3,3,Stayed,No,0,80,6479,,
4329-YPDDQ,1,Q3,3,Stayed,No,0,67,2102,,
4804-NCPET,1,Q3,3,Stayed,No,0,60,4821,,
5944-UGLLK,1,Q3,4,Stayed,No,0,80,5677,,
7787-BNTZM,1,Q3,5,Stayed,No,0,76,5761,,
2252-ISRNH,1,Q3,3,Stayed,No,0,27,2993,,
9415-TPKRV,1,Q3,4,Stayed,No,0,38,5681,,
5322-TEUJK,1,Q3,4,Stayed,No,0,71,4071,,
1866-DIOQZ,1,Q3,4,Stayed,No,0,42,4698,,
8375-KVTHK,1,Q3,4,Stayed,No,0,39,5757,,
2697-NQBPF,1,Q3,3,Stayed,No,0,74,5503,,
3709-OIJEA,1,Q3,5,Stayed,No,0,52,5156,,
1386-ZIKUV,1,Q3,5,Stayed,No,0,26,4097,,
0599-XNYDO,1,Q3,5,Stayed,No,0,33,5456,,
6377-WHAOX,1,Q3,3,Stayed,No,0,32,4115,,
6855-VLGOS,1,Q3,5,Stayed,No,0,41,5809,,
8746-OQQRW,1,Q3,5,Stayed,No,0,43,3962,,
3181-MIZBN,1,Q3,4,Stayed,No,0,68,3677,,
7766-CLTIC,1,Q3,3,Stayed,No,0,28,4323,,
5650-YLIBA,1,Q3,3,Stayed,No,0,25,3031,,
0825-CPPQH,1,Q3,4,Stayed,No,0,72,4241,,
9084-OAYKL,1,Q3,4,Stayed,No,0,80,4758,,
6122-LJADA,1,Q3,3,Stayed,No,0,49,5824,,
2400-XIWIO,1,Q3,3,Stayed,No,0,80,5054,,
7569-NMZYQ,1,Q3,4,Stayed,No,0,49,5475,,
5201-USSQZ,1,Q3,4,Stayed,No,0,67,4038,,
2105-PHWON,1,Q3,3,Stayed,No,0,76,4639,,
1494-EJZDW,1,Q3,5,Stayed,No,0,74,2836,,
8003-EWNDZ,1,Q3,4,Stayed,No,0,34,2066,,
1897-RCFUM,1,Q3,3,Stayed,No,0,67,3109,,
9256-JTBNZ,1,Q3,3,Stayed,No,0,72,4188,,
2211-RMNHO,1,Q3,4,Stayed,No,0,43,4732,,
2432-TFSMK,1,Q3,3,Stayed,No,0,36,2269,,
4929-ROART,1,Q3,4,Stayed,No,0,47,2277,,
1834-ABKHQ,1,Q3,4,Stayed,No,0,73,4298,,
1741-WTPON,1,Q3,3,Stayed,No,0,75,4937,,
3932-IJWDZ,1,Q3,5,Stayed,No,0,21,2183,,
1240-HCBOH,1,Q3,3,Stayed,No,0,42,6466,,
3594-KADLU,1,Q3,3,Joined,No,0,35,3610,,
3796-ENZGF,1,Q3,4,Stayed,No,0,36,6438,,
1734-ZMNTZ,1,Q3,4,Stayed,No,0,65,5409,,
2853-CWQFQ,1,Q3,3,Joined,No,0,47,5824,,
0813-TAXXS,1,Q3,5,Stayed,No,0,59,6483,,
2519-TWKFS,1,Q3,4,Stayed,No,0,40,2499,,
0626-QXNGV,1,Q3,5,Stayed,No,0,68,5613,,
6723-CEGQI,1,Q3,5,Stayed,No,0,37,5712,,
4732-RRJZC,1,Q3,3,Stayed,No,0,45,4954,,
9499-XPZXM,1,Q3,3,Stayed,No,0,30,4675,,
4338-EYCER,1,Q3,3,Stayed,No,0,43,5763,,
3007-FDPEA,1,Q3,4,Joined,No,0,46,2107,,
8513-OLYGY,1,Q3,3,Stayed,No,0,41,5130,,
0311-QYWSS,1,Q3,3,Stayed,No,0,60,3672,,
8705-DWKTI,1,Q3,3,Stayed,No,0,40,6339,,
3680-CTHUH,1,Q3,3,Stayed,No,0,74,5680,,
1202-KKGFU,1,Q3,4,Stayed,No,0,31,4474,,
6112-KTHFQ,1,Q3,5,Stayed,No,0,23,5917,,
1852-XEMDW,1,Q3,4,Stayed,No,0,30,4709,,
1820-DJFPH,1,Q3,4,Stayed,No,0,36,4755,,
9426-SXNHE,1,Q3,4,Joined,No,0,23,5355,,
9068-FHQHD,1,Q3,5,Stayed,No,0,29,3556,,
1269-FOYWN,1,Q3,3,Stayed,No,0,72,3743,,
9895-VFOXH,1,Q3,5,Joined,No,0,61,5092,,
1230-QAJDW,1,Q3,5,Joined,No,0,43,2562,,
5701-ZIKJE,1,Q3,5,Stayed,No,0,29,5530,,
5032-MIYKT,1,Q3,3,Joined,No,0,28,4056,,
7396-VJUZB,1,Q3,5,Stayed,No,0,57,2776,,
9717-QEBGU,1,Q3,4,Joined,No,0,37,2980,,
5172-RKOCB,1,Q3,4,Stayed,No,0,21,5758,,
6509-TSGWN,1,Q3,4,Stayed,No,0,72,5359,,
3178-CIFOT,1,Q3,3,Stayed,No,0,58,5916,,
4530-NDRKU,1,Q3,4,Stayed,No,0,80,5091,,
5985-TBABQ,1,Q3,4,Stayed,No,0,66,2830,,
9800-ONTFE,1,Q3,5,Stayed,No,0,37,4479,,
6743-HHQPF,1,Q3,3,Stayed,No,0,57,4959,,
8455-HIRAQ,1,Q3,3,Stayed,No,0,65,4909,,
6616-AALSR,1,Q3,3,Stayed,No,0,76,4997,,
9415-ZNBSX,1,Q3,3,Stayed,No,0,46,5650,,
4018-KJYUY,1,Q3,5,Stayed,No,0,78,2722,,
3884-UEBXB,1,Q3,3,Stayed,No,0,39,6314,,
8780-RSYYU,1,Q3,4,Stayed,No,0,23,2159,,
5537-UXXVS,1,Q3,3,Stayed,No,0,68,4137,,
1791-PQHBB,1,Q3,4,Joined,No,0,31,5056,,
8701-DGLVH,1,Q3,4,Stayed,No,0,65,6097,,
8741-LQOBK,1,Q3,3,Stayed,No,0,33,4829,,
8082-GHXOP,1,Q3,3,Stayed,No,0,24,5611,,
0980-FEXWF,1,Q3,5,Stayed,No,0,48,3386,,
3011-WQKSZ,1,Q3,3,Stayed,No,0,31,5188,,
8218-FFJDS,1,Q3,3,Stayed,No,0,27,6114,,
9360-OMDZZ,1,Q3,3,Stayed,No,0,69,3192,,
0345-XMMUG,1,Q3,5,Stayed,No,0,45,5119,,
2832-SCUCO,1,Q3,4,Joined,No,0,40,2822,,
7036-ZZKBD,1,Q3,4,Stayed,No,0,79,3282,,
0265-PSUAE,1,Q3,4,Stayed,No,0,72,3337,,
0463-TXOAK,1,Q3,3,Stayed,No,0,76,5662,,
0594-UFTUL,1,Q3,4,Stayed,No,0,31,2928,,
9509-MPYOD,1,Q3,4,Stayed,No,0,67,4261,,
9128-CPXKI,1,Q3,3,Stayed,No,0,45,5470,,
0129-KPTWJ,1,Q3,3,Stayed,No,0,20,5943,,
5855-EIBDE,1,Q3,4,Stayed,No,0,57,5948,,
5365-LLFYV,1,Q3,3,Joined,No,0,65,2245,,
1928-BXYIV,1,Q3,4,Joined,No,0,28,4592,,
5760-FXFVO,1,Q3,3,Stayed,No,0,35,4093,,
0961-ZWLVI,1,Q3,3,Stayed,No,0,44,6005,,
5181-OABFK,1,Q3,3,Stayed,No,0,72,4173,,
7816-VGHTO,1,Q3,5,Stayed,No,0,30,2866,,
5871-DGTXZ,1,Q3,4,Stayed,No,0,38,4636,,
7550-WIQVA,1,Q3,4,Stayed,No,0,71,4972,,
7544-ZVIKX,1,Q3,5,Stayed,No,0,75,5870,,
0016-QLJIS,1,Q3,3,Stayed,No,0,25,5509,,
7508-DQAKK,1,Q3,3,Stayed,No,0,33,6474,,
5176-OLSKT,1,Q3,4,Stayed,No,0,61,5546,,
9356-AXGMP,1,Q3,3,Stayed,No,0,60,5461,,
3556-BVQGL,1,Q3,5,Stayed,No,0,71,3585,,
7581-EBBOU,1,Q3,3,Stayed,No,0,62,4260,,
5073-RZGBK,1,Q3,3,Stayed,No,0,26,5823,,
2192-CKRLV,1,Q3,3,Stayed,No,0,33,4700,,
3154-HMWUU,1,Q3,5,Stayed,No,0,63,5848,,
6119-SPUDB,1,Q3,3,Stayed,No,0,73,2653,,
6522-OIQSX,1,Q3,4,Stayed,No,0,23,4175,,
8748-HFWBO,1,Q3,5,Stayed,No,0,29,5964,,
1052-QJIBV,1,Q3,3,Stayed,No,0,53,6015,,
1319-YLZJG,1,Q3,4,Stayed,No,0,31,2499,,
0723-FDLAY,1,Q3,5,Stayed,No,0,57,2292,,
3050-RLLXC,1,Q3,4,Stayed,No,0,62,5907,,
9298-WGMRW,1,Q3,3,Stayed,No,0,44,4697,,
3088-LHEFH,1,Q3,3,Stayed,No,0,33,3885,,
8544-JNBOX,1,Q3,5,Stayed,No,0,57,4626,,
6681-ZSEXG,1,Q3,5,Stayed,No,0,71,5477,,
6116-RFVHN,1,Q3,5,Stayed,No,0,42,3744,,
8884-FEEWR,1,Q3,4,Stayed,No,0,70,2858,,
3125-RAHBV,1,Q3,4,Stayed,No,0,55,2768,,
0373-AIVNJ,1,Q3,3,Stayed,No,0,67,3755,,
1682-VCOIO,1,Q3,5,Stayed,No,0,43,3434,,
2072-ZVJJX,1,Q3,3,Stayed,No,0,70,4571,,
8849-AYPTR,1,Q3,5,Stayed,No,0,57,3296,,
9518-IMLHK,1,Q3,4,Stayed,No,0,77,3175,,
3646-ITDGM,1,Q3,4,Stayed,No,0,56,4831,,
3569-VLDHH,1,Q3,4,Stayed,No,0,23,6123,,
8224-KDLKN,1,Q3,4,Stayed,No,0,41,4275,,
4001-TSBTV,1,Q3,3,Stayed,No,0,49,6423,,
8727-XDPUD,1,Q3,3,Stayed,No,0,68,5658,,
1043-UXOVO,1,Q3,3,Stayed,No,0,35,4955,,
1064-FBXNK,1,Q3,3,Joined,No,0,20,2618,,
2878-DHMIN,1,Q3,3,Stayed,No,0,30,2334,,
7762-ONLJY,1,Q3,3,Stayed,No,0,51,4122,,
5795-BKOYE,1,Q3,4,Stayed,No,0,71,5846,,
7402-PWYJJ,1,Q3,5,Stayed,No,0,44,6439,,
0018-NYROU,1,Q3,3,Stayed,No,0,57,5536,,
7501-VTYLJ,1,Q3,3,Joined,No,0,72,4057,,
7608-RGIRO,1,Q3,3,Stayed,No,0,66,4889,,
0480-BIXDE,1,Q3,5,Stayed,No,0,66,3249,,
5895-QSXOD,1,Q3,3,Stayed,No,0,63,3522,,
9814-AOUDH,1,Q3,5,Stayed,No,0,57,5625,,
6175-IRFIT,1,Q3,5,Stayed,No,0,66,2610,,
1622-HSHSF,1,Q3,5,Joined,No,0,58,5607,,
6749-UTDVX,1,Q3,5,Stayed,No,0,63,6088,,
